alpha_beta,track,split,metric,value
"a=8,b=32",GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,AUC,0.9056341597373064
"a=8,b=32",GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,Accuracy,0.9001146143700918
"a=8,b=32",GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,MAE,0.1276412966056054
"a=8,b=32",GSM5652239_Pancreas-Duct-Z0000043T,VALID,Pearson,0.7864604343904467
"a=8,b=32",GSM5652239_Pancreas-Duct-Z0000043T,VALID,Spearman,0.5898231308860019
"a=8,b=32",GSM5652239_Pancreas-Duct-Z0000043T,VALID,AUC,0.9097014790796171
"a=8,b=32",GSM5652239_Pancreas-Duct-Z0000043T,VALID,Accuracy,0.9132786822113041
"a=8,b=32",GSM5652239_Pancreas-Duct-Z0000043T,VALID,MAE,0.1237029238194988
"a=8,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,VALID,Pearson,0.7498059706589162
"a=8,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,VALID,Spearman,0.6988145538251558
"a=8,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,VALID,AUC,0.8855758260206824
"a=8,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,VALID,Accuracy,0.8336767880674012
"a=8,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,VALID,MAE,0.1589535461217636
"a=8,b=32",GSM5652247_Pancreas-Delta-Z00000451,VALID,Pearson,0.7770209518361729
"a=8,b=32",GSM5652247_Pancreas-Delta-Z00000451,VALID,Spearman,0.6188103829607836
"a=8,b=32",GSM5652247_Pancreas-Delta-Z00000451,VALID,AUC,0.9070326403564128
"a=8,b=32",GSM5652247_Pancreas-Delta-Z00000451,VALID,Accuracy,0.9037276659603211
"a=8,b=32",GSM5652247_Pancreas-Delta-Z00000451,VALID,MAE,0.133669343412682
"a=8,b=32",GSM5652250_Pancreas-Beta-Z00000452,VALID,Pearson,0.7766027856143289
"a=8,b=32",GSM5652250_Pancreas-Beta-Z00000452,VALID,Spearman,0.5970574204753378
"a=8,b=32",GSM5652250_Pancreas-Beta-Z00000452,VALID,AUC,0.9061009885943052
"a=8,b=32",GSM5652250_Pancreas-Beta-Z00000452,VALID,Accuracy,0.9091813985479104
"a=8,b=32",GSM5652250_Pancreas-Beta-Z00000452,VALID,MAE,0.1304566991295985
"a=8,b=32",GSM5652253_Pancreas-Alpha-Z00000453,VALID,Pearson,0.7767624964817644
"a=8,b=32",GSM5652253_Pancreas-Alpha-Z00000453,VALID,Spearman,0.6165492860033924
"a=8,b=32",GSM5652253_Pancreas-Alpha-Z00000453,VALID,AUC,0.9044130513615486
"a=8,b=32",GSM5652253_Pancreas-Alpha-Z00000453,VALID,Accuracy,0.9035301971895201
"a=8,b=32",GSM5652253_Pancreas-Alpha-Z00000453,VALID,MAE,0.1295481655476873
"a=8,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,VALID,Pearson,0.789653184946482
"a=8,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,VALID,Spearman,0.5926605980661954
"a=8,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,VALID,AUC,0.9103981746823656
"a=8,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,VALID,Accuracy,0.9143555791248136
"a=8,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,VALID,MAE,0.1253248157598702
"a=8,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,VALID,Pearson,0.7885648260915089
"a=8,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,VALID,Spearman,0.6156580720385124
"a=8,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,VALID,AUC,0.9114264898007418
"a=8,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,VALID,Accuracy,0.9013532423574404
"a=8,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,VALID,MAE,0.1309325184150548
"a=8,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,VALID,Pearson,0.7316685416669589
"a=8,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,VALID,Spearman,0.5922416544028161
"a=8,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,VALID,AUC,0.8817453690650835
"a=8,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,VALID,Accuracy,0.8582499888543788
"a=8,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,VALID,MAE,0.1635819924335823
"a=8,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,VALID,Pearson,0.7792883363171053
"a=8,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,VALID,Spearman,0.7214116727607159
"a=8,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,VALID,AUC,0.8781972620839743
"a=8,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,VALID,Accuracy,0.8038866333945334
"a=8,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,VALID,MAE,0.1123621427436621
"a=8,b=32",GSM5652277_Blood-T-CD3-Z000000TV,VALID,Pearson,0.7966168614153076
"a=8,b=32",GSM5652277_Blood-T-CD3-Z000000TV,VALID,Spearman,0.6782079266245541
"a=8,b=32",GSM5652277_Blood-T-CD3-Z000000TV,VALID,AUC,0.9085989446912622
"a=8,b=32",GSM5652277_Blood-T-CD3-Z000000TV,VALID,Accuracy,0.9089038189114934
"a=8,b=32",GSM5652277_Blood-T-CD3-Z000000TV,VALID,MAE,0.1174404377460004
"a=8,b=32",GSM5652299_Blood-NK-Z000000TM,VALID,Pearson,0.7986816520845823
"a=8,b=32",GSM5652299_Blood-NK-Z000000TM,VALID,Spearman,0.5900254041489259
"a=8,b=32",GSM5652299_Blood-NK-Z000000TM,VALID,AUC,0.910506756396797
"a=8,b=32",GSM5652299_Blood-NK-Z000000TM,VALID,Accuracy,0.9287241287769268
"a=8,b=32",GSM5652299_Blood-NK-Z000000TM,VALID,MAE,0.1118036704287454
"a=8,b=32",GSM5652302_Blood-Monocytes-Z000000TP,VALID,Pearson,0.7922770661774748
"a=8,b=32",GSM5652302_Blood-Monocytes-Z000000TP,VALID,Spearman,0.5784890995243264
"a=8,b=32",GSM5652302_Blood-Monocytes-Z000000TP,VALID,AUC,0.9147024969848999
"a=8,b=32",GSM5652302_Blood-Monocytes-Z000000TP,VALID,Accuracy,0.9240785519323215
"a=8,b=32",GSM5652302_Blood-Monocytes-Z000000TP,VALID,MAE,0.1201507029263379
"a=8,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,VALID,Pearson,0.794088147438708
"a=8,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,VALID,Spearman,0.5940201626192985
"a=8,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,VALID,AUC,0.9146111400392567
"a=8,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,VALID,Accuracy,0.9217037420883147
"a=8,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,VALID,MAE,0.1182055801833006
"a=8,b=32",GSM5652317_Blood-B-Z000000UB,VALID,Pearson,0.7864196850701892
"a=8,b=32",GSM5652317_Blood-B-Z000000UB,VALID,Spearman,0.6466477284174034
"a=8,b=32",GSM5652317_Blood-B-Z000000UB,VALID,AUC,0.9057279839299898
"a=8,b=32",GSM5652317_Blood-B-Z000000UB,VALID,Accuracy,0.9129824296217919
"a=8,b=32",GSM5652317_Blood-B-Z000000UB,VALID,MAE,0.1239528243406043
"a=8,b=32",GSM5652321_Epidermal-Keratinocytes-Z00000424,VALID,Pearson,0.7857588384000426
"a=8,b=32",GSM5652321_Epidermal-Keratinocytes-Z00000424,VALID,Spearman,0.6780698190188339
"a=8,b=32",GSM5652321_Epidermal-Keratinocytes-Z00000424,VALID,AUC,0.9079971078250687
"a=8,b=32",GSM5652321_Epidermal-Keratinocytes-Z00000424,VALID,Accuracy,0.8886202660478862
"a=8,b=32",GSM5652321_Epidermal-Keratinocytes-Z00000424,VALID,MAE,0.130465224551563
"a=8,b=32",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,VALID,Pearson,0.7787386128420625
"a=8,b=32",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,VALID,Spearman,0.6987882105769475
"a=8,b=32",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,VALID,AUC,0.901045651673719
"a=8,b=32",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,VALID,Accuracy,0.8603204107381136
"a=8,b=32",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,VALID,MAE,0.1444766395178289
"a=8,b=32",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,VALID,Pearson,0.7915700114109236
"a=8,b=32",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,VALID,Spearman,0.6529480777141268
"a=8,b=32",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,VALID,AUC,0.9122600482810219
"a=8,b=32",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,VALID,Accuracy,0.8933536285777594
"a=8,b=32",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,VALID,MAE,0.1336269258037594
"a=8,b=32",GSM5652338_Prostate-Epithelial-Z000000RV,VALID,Pearson,0.7996028620989097
"a=8,b=32",GSM5652338_Prostate-Epithelial-Z000000RV,VALID,Spearman,0.6680888909547149
"a=8,b=32",GSM5652338_Prostate-Epithelial-Z000000RV,VALID,AUC,0.9143974333037189
"a=8,b=32",GSM5652338_Prostate-Epithelial-Z000000RV,VALID,Accuracy,0.9014541457402672
"a=8,b=32",GSM5652338_Prostate-Epithelial-Z000000RV,VALID,MAE,0.1240133002736967
"a=8,b=32",GSM5652342_Bladder-Epithelial-Z000000QM,VALID,Pearson,0.7750631446239706
"a=8,b=32",GSM5652342_Bladder-Epithelial-Z000000QM,VALID,Spearman,0.6610426758171513
"a=8,b=32",GSM5652342_Bladder-Epithelial-Z000000QM,VALID,AUC,0.904764263742949
"a=8,b=32",GSM5652342_Bladder-Epithelial-Z000000QM,VALID,Accuracy,0.8753164973869768
"a=8,b=32",GSM5652342_Bladder-Epithelial-Z000000QM,VALID,MAE,0.1422436753712004
"a=8,b=32",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,VALID,Pearson,0.7960386076858714
"a=8,b=32",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,VALID,Spearman,0.6109450569301322
"a=8,b=32",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,VALID,AUC,0.9152656375073728
"a=8,b=32",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,VALID,Accuracy,0.9092905300464164
"a=8,b=32",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,VALID,MAE,0.1241102245708364
"a=8,b=32",GSM5652350_Breast-Basal-Epithelial-Z000000V6,VALID,Pearson,0.7771520387961608
"a=8,b=32",GSM5652350_Breast-Basal-Epithelial-Z000000V6,VALID,Spearman,0.5936574426670553
"a=8,b=32",GSM5652350_Breast-Basal-Epithelial-Z000000V6,VALID,AUC,0.9106557004212641
"a=8,b=32",GSM5652350_Breast-Basal-Epithelial-Z000000V6,VALID,Accuracy,0.9070419239538264
"a=8,b=32",GSM5652350_Breast-Basal-Epithelial-Z000000V6,VALID,MAE,0.131513713674124
"a=8,b=32",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,VALID,Pearson,0.8036163650586414
"a=8,b=32",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,VALID,Spearman,0.6961623776039414
"a=8,b=32",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,VALID,AUC,0.9147888050293533
"a=8,b=32",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,VALID,Accuracy,0.8975917375240072
"a=8,b=32",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,VALID,MAE,0.1251552574367226
"a=8,b=32",GSM5652358_Gallbladder-Epithelial-Z00000432,VALID,Pearson,0.7867469542183906
"a=8,b=32",GSM5652358_Gallbladder-Epithelial-Z00000432,VALID,Spearman,0.609120434450523
"a=8,b=32",GSM5652358_Gallbladder-Epithelial-Z00000432,VALID,AUC,0.9127817837736678
"a=8,b=32",GSM5652358_Gallbladder-Epithelial-Z00000432,VALID,Accuracy,0.9005060964991904
"a=8,b=32",GSM5652358_Gallbladder-Epithelial-Z00000432,VALID,MAE,0.1344264472563962
"a=8,b=32",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,VALID,Pearson,0.7848432635864389
"a=8,b=32",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,VALID,Spearman,0.6972154758328207
"a=8,b=32",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,VALID,AUC,0.9072183189726226
"a=8,b=32",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,VALID,Accuracy,0.8807796672628398
"a=8,b=32",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,VALID,MAE,0.1348866209928882
"a=8,b=32",GSM5652370_Colon-Right-Epithelial-Z000000V0,VALID,Pearson,0.7757967796769407
"a=8,b=32",GSM5652370_Colon-Right-Epithelial-Z000000V0,VALID,Spearman,0.6436533966267403
"a=8,b=32",GSM5652370_Colon-Right-Epithelial-Z000000V0,VALID,AUC,0.9096872635749335
"a=8,b=32",GSM5652370_Colon-Right-Epithelial-Z000000V0,VALID,Accuracy,0.8907085007050348
"a=8,b=32",GSM5652370_Colon-Right-Epithelial-Z000000V0,VALID,MAE,0.138009771583534
"a=8,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,VALID,Pearson,0.7611763313391756
"a=8,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,VALID,Spearman,0.6372025682063024
"a=8,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,VALID,AUC,0.9059702530482326
"a=8,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,VALID,Accuracy,0.8811266031018294
"a=8,b=32",GSM5652378_Small-int-Epithelial-Z0000042V,VALID,MAE,0.1435293708467938
"a=8,b=32",GSM5652176_Adipocytes-Z000000T7,TEST,Pearson,0.8110498052403096
"a=8,b=32",GSM5652176_Adipocytes-Z000000T7,TEST,Spearman,0.69892696259822
"a=8,b=32",GSM5652176_Adipocytes-Z000000T7,TEST,AUC,0.9113777847088732
"a=8,b=32",GSM5652176_Adipocytes-Z000000T7,TEST,Accuracy,0.899928892710676
"a=8,b=32",GSM5652176_Adipocytes-Z000000T7,TEST,MAE,0.1200675803542126
"a=8,b=32",GSM5652179_Aorta-Endothel-Z00000422,TEST,Pearson,0.7774040526773404
"a=8,b=32",GSM5652179_Aorta-Endothel-Z00000422,TEST,Spearman,0.689780344020156
"a=8,b=32",GSM5652179_Aorta-Endothel-Z00000422,TEST,AUC,0.8999236984589686
"a=8,b=32",GSM5652179_Aorta-Endothel-Z00000422,TEST,Accuracy,0.8698413062903009
"a=8,b=32",GSM5652179_Aorta-Endothel-Z00000422,TEST,MAE,0.1363025901606968
"a=8,b=32",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,Pearson,0.791927353759831
"a=8,b=32",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,Spearman,0.6181970587186479
"a=8,b=32",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,AUC,0.9101780859110721
"a=8,b=32",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,Accuracy,0.9079359567122292
"a=8,b=32",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,MAE,0.126078960536283
"a=8,b=32",GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,Pearson,0.8079961330222025
"a=8,b=32",GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,Spearman,0.709388143339094
"a=8,b=32",GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,AUC,0.907351607495919
"a=8,b=32",GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,Accuracy,0.8979154181832807
"a=8,b=32",GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,MAE,0.1169409907922925
"a=8,b=32",GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,Pearson,0.7165406659270649
"a=8,b=32",GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,Spearman,0.6900862604372171
"a=8,b=32",GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,AUC,0.856498284574134
"a=8,b=32",GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,Accuracy,0.7721415940391694
"a=8,b=32",GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,MAE,0.1765594834555874
"a=8,b=32",GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,Pearson,0.7795331569229227
"a=8,b=32",GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,Spearman,0.6884100772975704
"a=8,b=32",GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,AUC,0.8965626775582946
"a=8,b=32",GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,Accuracy,0.8733721096105475
"a=8,b=32",GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,MAE,0.1327779976503045
"a=8,b=32",GSM5652205_Skeletal-Muscle-Z00000427,TEST,Pearson,0.7947410859531866
"a=8,b=32",GSM5652205_Skeletal-Muscle-Z00000427,TEST,Spearman,0.6798520181608794
"a=8,b=32",GSM5652205_Skeletal-Muscle-Z00000427,TEST,AUC,0.8996020140346882
"a=8,b=32",GSM5652205_Skeletal-Muscle-Z00000427,TEST,Accuracy,0.894527451474666
"a=8,b=32",GSM5652205_Skeletal-Muscle-Z00000427,TEST,MAE,0.1268205705132743
"a=8,b=32",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,Pearson,0.753509677299041
"a=8,b=32",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,Spearman,0.7074255178457443
"a=8,b=32",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,AUC,0.8740003462247654
"a=8,b=32",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,Accuracy,0.801411537808301
"a=8,b=32",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,MAE,0.1477706058343428
"a=8,b=32",GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,Pearson,0.6969838687232469
"a=8,b=32",GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,Spearman,0.5130968350535019
"a=8,b=32",GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,AUC,0.8659522166383551
"a=8,b=32",GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,Accuracy,0.8736592009322773
"a=8,b=32",GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,MAE,0.1857495872634225
"a=8,b=32",GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,Pearson,0.7596610325692003
"a=8,b=32",GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,Spearman,0.7223166268209732
"a=8,b=32",GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,AUC,0.8833632588796827
"a=8,b=32",GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,Accuracy,0.8194817451416121
"a=8,b=32",GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,MAE,0.1532787389166047
"a=8,b=32",GSM5652219_Oligodendrocytes-Z000000TK,TEST,Pearson,0.7964998443492725
"a=8,b=32",GSM5652219_Oligodendrocytes-Z000000TK,TEST,Spearman,0.5734905235437745
"a=8,b=32",GSM5652219_Oligodendrocytes-Z000000TK,TEST,AUC,0.9137233111224564
"a=8,b=32",GSM5652219_Oligodendrocytes-Z000000TK,TEST,Accuracy,0.919194556114751
"a=8,b=32",GSM5652219_Oligodendrocytes-Z000000TK,TEST,MAE,0.1206232002439952
"a=8,b=32",GSM5652223_Cortex-Neuron-Z000000TF,TEST,Pearson,0.8187986405470662
"a=8,b=32",GSM5652223_Cortex-Neuron-Z000000TF,TEST,Spearman,0.6106504638660579
"a=8,b=32",GSM5652223_Cortex-Neuron-Z000000TF,TEST,AUC,0.9180418697685798
"a=8,b=32",GSM5652223_Cortex-Neuron-Z000000TF,TEST,Accuracy,0.9378169892879412
"a=8,b=32",GSM5652223_Cortex-Neuron-Z000000TF,TEST,MAE,0.1054639759355824
"a=8,b=32",GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,Pearson,0.7771663532444025
"a=8,b=32",GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,Spearman,0.6465509405040837
"a=8,b=32",GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,AUC,0.9010782601072616
"a=8,b=32",GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,Accuracy,0.8929153777422237
"a=8,b=32",GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,MAE,0.129297746845978
"a=8,b=32",GSM5652239_Pancreas-Duct-Z0000043T,TEST,Pearson,0.7831963391778011
"a=8,b=32",GSM5652239_Pancreas-Duct-Z0000043T,TEST,Spearman,0.5991123382306218
"a=8,b=32",GSM5652239_Pancreas-Duct-Z0000043T,TEST,AUC,0.9073287306991819
"a=8,b=32",GSM5652239_Pancreas-Duct-Z0000043T,TEST,Accuracy,0.9109300413379459
"a=8,b=32",GSM5652239_Pancreas-Duct-Z0000043T,TEST,MAE,0.1231205147142442
"a=8,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,Pearson,0.752518246834121
"a=8,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,Spearman,0.6891629442959842
"a=8,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,AUC,0.8846340678581391
"a=8,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,Accuracy,0.8320672021912191
"a=8,b=32",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,MAE,0.1576110821942379
"a=8,b=32",GSM5652247_Pancreas-Delta-Z00000451,TEST,Pearson,0.7739368780538232
"a=8,b=32",GSM5652247_Pancreas-Delta-Z00000451,TEST,Spearman,0.6171682917154425
"a=8,b=32",GSM5652247_Pancreas-Delta-Z00000451,TEST,AUC,0.9039783670962206
"a=8,b=32",GSM5652247_Pancreas-Delta-Z00000451,TEST,Accuracy,0.9023926208053773
"a=8,b=32",GSM5652247_Pancreas-Delta-Z00000451,TEST,MAE,0.1338632115941852
"a=8,b=32",GSM5652250_Pancreas-Beta-Z00000452,TEST,Pearson,0.7731925762288449
"a=8,b=32",GSM5652250_Pancreas-Beta-Z00000452,TEST,Spearman,0.5824959574126126
"a=8,b=32",GSM5652250_Pancreas-Beta-Z00000452,TEST,AUC,0.9038564605385759
"a=8,b=32",GSM5652250_Pancreas-Beta-Z00000452,TEST,Accuracy,0.9083164339487587
"a=8,b=32",GSM5652250_Pancreas-Beta-Z00000452,TEST,MAE,0.1306120216104528
"a=8,b=32",GSM5652253_Pancreas-Alpha-Z00000453,TEST,Pearson,0.7737789071844733
"a=8,b=32",GSM5652253_Pancreas-Alpha-Z00000453,TEST,Spearman,0.623483467489592
"a=8,b=32",GSM5652253_Pancreas-Alpha-Z00000453,TEST,AUC,0.9032151319846213
"a=8,b=32",GSM5652253_Pancreas-Alpha-Z00000453,TEST,Accuracy,0.9038830957203907
"a=8,b=32",GSM5652253_Pancreas-Alpha-Z00000453,TEST,MAE,0.1315550741195831
"a=8,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,Pearson,0.7872421882180968
"a=8,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,Spearman,0.5897865017012945
"a=8,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,AUC,0.9091509962376336
"a=8,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,Accuracy,0.9154839875114565
"a=8,b=32",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,MAE,0.1254373073230262
"a=8,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,Pearson,0.7876003784531285
"a=8,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,Spearman,0.608851194473745
"a=8,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,AUC,0.9098021176596803
"a=8,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,Accuracy,0.9011670907671574
"a=8,b=32",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,MAE,0.1312030436109777
"a=8,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,Pearson,0.7245592946509438
"a=8,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,Spearman,0.5982505154391219
"a=8,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,AUC,0.8776954822739642
"a=8,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,Accuracy,0.8521532098645408
"a=8,b=32",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,MAE,0.1672473371977161
"a=8,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,Pearson,0.7719982937065726
"a=8,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,Spearman,0.7263360861563953
"a=8,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,AUC,0.8751506637732579
"a=8,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,Accuracy,0.7999906829329806
"a=8,b=32",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,MAE,0.1147632682640789
"a=8,b=32",GSM5652277_Blood-T-CD3-Z000000TV,TEST,Pearson,0.7937280475195564
"a=8,b=32",GSM5652277_Blood-T-CD3-Z000000TV,TEST,Spearman,0.6844816563083306
"a=8,b=32",GSM5652277_Blood-T-CD3-Z000000TV,TEST,AUC,0.90769002747357
"a=8,b=32",GSM5652277_Blood-T-CD3-Z000000TV,TEST,Accuracy,0.9075956343816818
"a=8,b=32",GSM5652277_Blood-T-CD3-Z000000TV,TEST,MAE,0.1183521876433626
"a=8,b=32",GSM5652299_Blood-NK-Z000000TM,TEST,Pearson,0.7962446158077198
"a=8,b=32",GSM5652299_Blood-NK-Z000000TM,TEST,Spearman,0.5989442535560918
"a=8,b=32",GSM5652299_Blood-NK-Z000000TM,TEST,AUC,0.9100047852872155
"a=8,b=32",GSM5652299_Blood-NK-Z000000TM,TEST,Accuracy,0.9292821743687916
"a=8,b=32",GSM5652299_Blood-NK-Z000000TM,TEST,MAE,0.1123105660875431
"a=8,b=32",GSM5652302_Blood-Monocytes-Z000000TP,TEST,Pearson,0.7903913368960077
"a=8,b=32",GSM5652302_Blood-Monocytes-Z000000TP,TEST,Spearman,0.5725753756092006
"a=8,b=32",GSM5652302_Blood-Monocytes-Z000000TP,TEST,AUC,0.9135978230342774
"a=8,b=32",GSM5652302_Blood-Monocytes-Z000000TP,TEST,Accuracy,0.9249717628818077
"a=8,b=32",GSM5652302_Blood-Monocytes-Z000000TP,TEST,MAE,0.1203705661460705
"a=8,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,Pearson,0.7925416883553499
"a=8,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,Spearman,0.6153464714575753
"a=8,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,AUC,0.913874032357074
"a=8,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,Accuracy,0.9228314120368595
"a=8,b=32",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,MAE,0.1182365052284273
"a=8,b=32",GSM5652317_Blood-B-Z000000UB,TEST,Pearson,0.7844578381702837
"a=8,b=32",GSM5652317_Blood-B-Z000000UB,TEST,Spearman,0.6412918541538344
"a=8,b=32",GSM5652317_Blood-B-Z000000UB,TEST,AUC,0.9054949489127168
"a=8,b=32",GSM5652317_Blood-B-Z000000UB,TEST,Accuracy,0.912704140551824
