chr,model,cell,corr,mse,count
chr1,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8285503452,0.03387691455,4546900
chr10,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.7722011743,0.03998627093,2700524
chr11,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8162267025,0.03556518487,2585596
chr12,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8151551984,0.03346160164,2567698
chr13,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.7793664582,0.03482381532,1607492
chr14,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8178976336,0.03366725632,1709200
chr15,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8149241959,0.03502750421,1707146
chr16,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8162373072,0.03443402971,2164996
chr17,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8483583235,0.03341249239,2339966
chr18,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.7812998602,0.03536723699,1383298
chr19,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8559186049,0.03371771198,2093884
chr2,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8075512378,0.03388838435,4310098
chr20,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8169607402,0.03457059219,1484162
chr21,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.7707558004,0.03839476567,769856
chr22,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8154030294,0.03542859854,1171844
chr3,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8069041129,0.03244403369,3269496
chr4,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.7820159161,0.03412358958,2929670
chr5,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8036344092,0.0333753345,2978348
chr6,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8122210891,0.03382247711,2960704
chr7,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.8045740181,0.03362570333,3118204
chr8,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.7644210481,0.03766187673,2580396
chr9,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.7756004444,0.04062140728,2384050
chrX,Melody-ST,GSM5652239_Pancreas-Duct-Z0000043T.hg38,0.6902713217,0.03374730369,2295014
chr1,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7874174132,0.04616144165,4574060
chr10,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7444663151,0.05105575596,2710692
chr11,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7792575343,0.04664481019,2596512
chr12,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.781430881,0.04527222887,2577714
chr13,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7591902805,0.04521948239,1611360
chr14,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7853735709,0.04546210868,1713198
chr15,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7754872389,0.04734093353,1718420
chr16,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7777279651,0.04589942586,2178720
chr17,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.8033560368,0.04471012964,2354098
chr18,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7555811929,0.046407723,1391090
chr19,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7971361023,0.04923048341,2104370
chr2,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7697698651,0.04763498622,4322160
chr20,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7821169885,0.04396888297,1490428
chr21,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7434098316,0.04764219667,775468
chr22,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7700384974,0.04770967165,1180554
chr3,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7718850425,0.04612147055,3272370
chr4,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7595233941,0.04562515742,2939260
chr5,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7692885362,0.04556122051,2988022
chr6,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7766263175,0.04644885114,2965546
chr7,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7654158164,0.04796007945,3123204
chr8,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7416192616,0.04927840083,2589508
chr9,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.7502075814,0.05114351567,2404972
chrX,Melody-ST,GSM5652243_Pancreas-Acinar-Z000000QX.hg38,0.748908672,0.0476669681,2293398
chr1,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.8107207118,0.03598579161,4547728
chr10,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7704099884,0.0387997199,2697452
chr11,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7982650156,0.03759840328,2590440
chr12,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7986953343,0.03539513445,2574284
chr13,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7606316868,0.03689349919,1607446
chr14,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.800896973,0.03550301101,1706686
chr15,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7993050268,0.03632494328,1704104
chr16,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7979901089,0.03643324608,2161628
chr17,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.8331183377,0.03512194823,2336770
chr18,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7584712506,0.03809648571,1375780
chr19,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.8313132956,0.03698347498,2093578
chr2,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7933146767,0.03543040822,4304710
chr20,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.798303912,0.03684857132,1478510
chr21,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7459671363,0.04037255573,766388
chr22,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7957421463,0.03764585898,1170258
chr3,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7903523382,0.03509165706,3260498
chr4,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7686896636,0.03562108838,2928030
chr5,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.792596325,0.03502686303,2978008
chr6,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7953119558,0.0362857243,2959188
chr7,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7841656456,0.03648006058,3108382
chr8,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7602303915,0.03780780096,2576826
chr9,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.7731521006,0.03991082496,2379162
chrX,Melody-ST,GSM5652247_Pancreas-Delta-Z00000451.hg38,0.6786130442,0.03442403889,2293452
chr1,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.8320149011,0.03316945516,4548350
chr10,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.7683436494,0.03984184989,2698456
chr11,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.8220623063,0.03414968401,2591902
chr12,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.8185978262,0.0330902888,2575008
chr13,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.7820907309,0.03464546476,1607708
chr14,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.8208797288,0.0327478637,1706636
chr15,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.8207591604,0.03357477681,1703654
chr16,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.8229970956,0.03313499723,2161124
chr17,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.8521813433,0.03240775948,2335712
chr18,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.7840097976,0.03467560982,1375426
chr19,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.8573150139,0.03330658211,2094190
chr2,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.8138313447,0.03294262875,4306108
chr20,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.8173511841,0.03432203189,1478528
chr21,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.7706227039,0.03732640062,766154
chr22,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.8207127306,0.03406549135,1170370
chr3,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.8090398195,0.03297654077,3261230
chr4,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.7894225312,0.03350205745,2928364
chr5,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.8129021412,0.03245473608,2978358
chr6,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.8182567984,0.03343415146,2959614
chr7,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.808675241,0.03353609027,3107988
chr8,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.7612986181,0.03819081561,2577036
chr9,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.7701019966,0.04102923395,2379752
chrX,Melody-ST,GSM5652250_Pancreas-Beta-Z00000452.hg38,0.7003810454,0.03010742939,2293712
chr1,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.8318347552,0.03095146091,4556958
chr10,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.7729333704,0.03625749448,2702172
chr11,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.8198439006,0.03223404677,2595980
chr12,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.8185060742,0.03098450716,2578632
chr13,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.7810809913,0.03255056902,1608970
chr14,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.8205993135,0.03093501672,1708644
chr15,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.8161373419,0.03197006325,1708252
chr16,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.8212565766,0.03154100051,2166678
chr17,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.8533880825,0.03026281582,2341130
chr18,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.7773495494,0.03278849596,1378830
chr19,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.8598992623,0.03099634483,2097754
chr2,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.812474633,0.03083669204,4312226
chr20,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.8180264991,0.03242618565,1480494
chr21,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.7682821493,0.0351177713,769492
chr22,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.8209166388,0.03243828042,1173414
chr3,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.8103150145,0.03048296337,3264128
chr4,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.7893149075,0.03121987215,2931856
chr5,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.8129883491,0.03029904886,2981748
chr6,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.8178811933,0.03137343261,2962194
chr7,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.8090841198,0.03136698531,3113860
chr8,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.7618937569,0.03617527113,2581262
chr9,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.7751093773,0.03831265375,2387042
chrX,Melody-ST,GSM5652253_Pancreas-Alpha-Z00000453.hg38,0.7011598457,0.03104339908,2297920
chr1,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.838265655,0.03392034955,4541672
chr10,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.7804750663,0.04040615076,2700316
chr11,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.8275977451,0.03529701806,2592394
chr12,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.8280837744,0.03321629857,2573676
chr13,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.7967068941,0.03299643302,1608090
chr14,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.8258371686,0.03432888958,1710318
chr15,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.8260527132,0.03534344074,1704504
chr16,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.8282828857,0.03500989943,2165570
chr17,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.8537842036,0.03458650328,2342848
chr18,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.7935818181,0.03482274408,1379082
chr19,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.8568598293,0.03660577397,2095662
chr2,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.8201696995,0.03351966573,4308684
chr20,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.8242444774,0.03554672259,1477280
chr21,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.7823909216,0.03746158073,767424
chr22,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.8191296305,0.03732350832,1177064
chr3,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.815197133,0.03313629618,3262616
chr4,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.8001039014,0.03299057985,2931678
chr5,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.8196114696,0.03271046964,2980646
chr6,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.8258277322,0.03334760692,2959596
chr7,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.8159600955,0.03389807692,3113826
chr8,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.7708628957,0.03911037296,2577186
chr9,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.7842798733,0.04161900886,2382880
chrX,Melody-ST,GSM5652264_Thyroid-Epithelial-Z0000042S.hg38,0.7073278914,0.03037961039,2294610
chr1,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8435259829,0.0322551055,4561832
chr10,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.7870962314,0.03916129449,2702694
chr11,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8336681987,0.03390638544,2591906
chr12,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8330564408,0.03199686088,2570246
chr13,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.7975530974,0.03309346953,1609336
chr14,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8321888148,0.03264973005,1710338
chr15,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8341102603,0.03280303361,1711068
chr16,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8317684075,0.03317832586,2168630
chr17,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.862538014,0.03154833934,2346840
chr18,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.7997262675,0.03417285838,1386836
chr19,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8654650538,0.03262824519,2096898
chr2,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8250185126,0.03210467246,4313956
chr20,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8344049746,0.03354469579,1482040
chr21,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.7902302087,0.037509175,772696
chr22,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8338064636,0.03418820355,1175670
chr3,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8223910364,0.03181520697,3266690
chr4,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8030095228,0.03300079821,2934762
chr5,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8196367177,0.03206917655,2983818
chr6,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8309689147,0.03219382263,2963468
chr7,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.8211295694,0.03219696623,3116580
chr8,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.779486807,0.03803827648,2582250
chr9,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.7922435108,0.03990536238,2390628
chrX,Melody-ST,GSM5652267_Fallopian-Epithelial-Z000000Q7.hg38,0.6884878365,0.03566179021,2298540
chr1,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.8239354398,0.04138784589,4536008
chr10,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.7107581052,0.05901937783,2691640
chr11,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.8176813719,0.04329147949,2580372
chr12,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.8097467122,0.0425320022,2568720
chr13,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.778818794,0.04532810187,1604660
chr14,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.8164600352,0.04167339321,1703512
chr15,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.81925734,0.0407125659,1697050
chr16,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.8270151087,0.04004398525,2154920
chr17,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.8529680115,0.03736087352,2324028
chr18,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.7800441116,0.04546577598,1376176
chr19,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.8565406303,0.03847593314,2083902
chr2,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.7974671801,0.04351598537,4293752
chr20,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.8179996894,0.04211041233,1477552
chr21,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.7913412713,0.04537438314,764162
chr22,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.8346944403,0.03935665921,1166742
chr3,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.7940938287,0.0433435512,3257768
chr4,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.7711954793,0.04689959014,2923528
chr5,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.7962323098,0.04376024779,2967782
chr6,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.8050407686,0.04312209827,2954510
chr7,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.804506127,0.0418424424,3099264
chr8,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.6858091909,0.06170465761,2570700
chr9,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.7203697674,0.06033693879,2366580
chrX,Melody-ST,GSM5652270_Ovary-Epithelial-Z000000QT.hg38,0.6813964994,0.04297910926,2288202
chr1,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8481643235,0.02017337727,4560452
chr10,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.7825587063,0.02426835766,2706970
chr11,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8427154517,0.01985406594,2598218
chr12,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8417959625,0.01980111132,2574848
chr13,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8182505662,0.01874556034,1609870
chr14,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8500563039,0.01879680068,1713276
chr15,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8404533486,0.02070158016,1713832
chr16,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8519143608,0.01985202035,2175574
chr17,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8685491528,0.02025929091,2351420
chr18,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.805618972,0.02059612202,1374206
chr19,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8781309801,0.02083439078,2101696
chr2,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8342759247,0.0190328073,4317226
chr20,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8483175803,0.01911555044,1488364
chr21,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.816453404,0.02178704732,775558
chr22,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8491610298,0.02103636632,1179216
chr3,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8333082739,0.01876774538,3273120
chr4,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8162976922,0.01861659826,2938540
chr5,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8327238874,0.01853193136,2984690
chr6,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.836774578,0.01929279117,2968472
chr7,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.8310094839,0.01984495638,3123584
chr8,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.7733299526,0.02378674803,2583594
chr9,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.7762454367,0.02706615808,2396514
chrX,Melody-ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF.hg38,0.7932119405,0.02236174592,2292640
chr1,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8598056284,0.02576121249,4554274
chr10,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.791645668,0.03266315206,2705064
chr11,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8523871846,0.02629283269,2592166
chr12,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8502349528,0.02588181496,2573768
chr13,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8216226281,0.0263970591,1608272
chr14,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8533638067,0.02569869612,1710298
chr15,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8538692869,0.02551757113,1712184
chr16,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8639264542,0.02410676219,2169260
chr17,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8784763375,0.02494722354,2343714
chr18,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8201163183,0.02669230223,1385590
chr19,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8934387893,0.02423025155,2096192
chr2,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8421439903,0.02591248735,4309884
chr20,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.854935295,0.02549625905,1482158
chr21,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8222752217,0.0277222182,769412
chr22,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8566304386,0.02521678225,1175828
chr3,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8376144056,0.02594556803,3271982
chr4,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.822736588,0.02623759958,2936206
chr5,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8369712888,0.02611381092,2981596
chr6,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8469124674,0.02626789062,2966292
chr7,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.8441984546,0.02497481148,3118998
chr8,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.7878925775,0.03197671204,2580232
chr9,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.7919280963,0.03394589403,2383830
chrX,Melody-ST,GSM5652277_Blood-T-CD3-Z000000TV.hg38,0.7868445276,0.02130727554,2298390
chr1,Melody-ST,GSM5652299_Blood-NK-Z000000TM.hg38,0.8683379307,0.02387716101,4555046
chr10,Melody-ST,GSM5652299_Blood-NK-Z000000TM.hg38,0.7892266668,0.03212076116,2704646
chr11,Melody-ST,GSM5652299_Blood-NK-Z000000TM.hg38,0.8567821143,0.02516006323,2592096
chr12,Melody-ST,GSM5652299_Blood-NK-Z000000TM.hg38,0.8556089326,0.02416495011,2573060
chr13,Melody-ST,GSM5652299_Blood-NK-Z000000TM.hg38,0.8188402978,0.02475163035,1608406
chr14,Melody-ST,GSM5652299_Blood-NK-Z000000TM.hg38,0.8599667848,0.02388790351,1711328
chr15,Melody-ST,GSM5652299_Blood-NK-Z000000TM.hg38,0.8622125511,0.02404888019,1712122
chr16,Melody-ST,GSM5652299_Blood-NK-Z000000TM.hg38,0.8643321921,0.02389562614,2169508
chr17,Melody-ST,GSM5652299_Blood-NK-Z000000TM.hg38,0.884645989,0.02429653472,2345156
